0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:52:58 +0900] "GET /RecommedationMovie/RecommendList.jsp?page=0 HTTP/1.1" 500 2804
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:14 +0900] "GET /RecommedationMovie/MovieMain.jsp HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:15 +0900] "GET /RecommedationMovie/HomeContentView.jsp HTTP/1.1" 200 885
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:15 +0900] "GET /RecommedationMovie/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:16 +0900] "GET /RecommedationMovie/Recommending.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:16 +0900] "GET /RecommedationMovie/RecommendList.jsp?page=0 HTTP/1.1" 200 7044
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:33 +0900] "GET /RecommedationMovie/MovieMain.jsp HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:34 +0900] "GET /RecommedationMovie/HomeContentView.jsp HTTP/1.1" 200 885
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:34 +0900] "GET /RecommedationMovie/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:35 +0900] "GET /RecommedationMovie/Recommending.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:54:35 +0900] "GET /RecommedationMovie/RecommendList.jsp?page=0 HTTP/1.1" 200 7043
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:11 +0900] "GET /RecommedationMovie/MovieMain.jsp HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:12 +0900] "GET /RecommedationMovie/HomeContentView.jsp HTTP/1.1" 200 885
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:13 +0900] "GET /RecommedationMovie/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:13 +0900] "GET /RecommedationMovie/Recommending.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:14 +0900] "GET /RecommedationMovie/RecommendList.jsp?page=0 HTTP/1.1" 200 7012
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:16 +0900] "GET /RecommedationMovie/Rating.jsp?movieCd= HTTP/1.1" 200 5675
0:0:0:0:0:0:0:1 - - [05/Dec/2016:23:59:16 +0900] "GET /RecommedationMovie/... HTTP/1.1" 404 1044
